	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
irrité	0.18	0.13020833333333334	0.06666666666666665	0.05034722222222222	0.82	0.8697916666666666	0.05371900826446282	0.04979166666666665	0.07898578110427179	-0.05925906408094427	0.006744683689179706	-0.02536670974434719	-0.02244789939374179	-0.35395833321467735	-0.10454123811434896	-0.3539583330605609	-0.11442677454765843	-0.3539583333267276	-0.0921246551166508
passager	0.06	0.010416666666666666	0.02	0.003472222222222222	0.94	0.9895833333333336	0.0068870523415977955	0.04958333333333333	0.08487975496168691	-0.05919225904786605	0.007513393849875368	-0.02529426891022274	-0.021596951574501366	-0.3539583328389333	-0.03562257577383665	-0.3539583321467733	-0.09507090490977788	-0.3539583333266776	-0.09117293493666945
séditieux	0.06	0.010416666666666666	0.033333333333333326	0.003472222222222222	0.9400000000000002	0.9895833333333337	0.009641873278236917	0.04958333333333333	0.08487975496168691	-0.05491673693085996	0.019175650438460312	-0.0252942689102227	-0.021596951574501366	-0.3539583328389333	-0.03562257577383665	-0.35395833135573335	-0.0489269649550208	-0.3539583333266776	-0.09117293493666945
conforme	0.06	0.010416666666666666	0.026666666666666665	0.003472222222222222	0.9400000000000001	0.9895833333333337	0.008264462809917356	0.04958333333333333	0.08487975496168691	-0.057054497989363004	0.013361774103700916	-0.02529426891022274	-0.021596951574501366	-0.3539583328389333	-0.03562257577383665	-0.3539583317512533	-0.07193067426785738	-0.3539583333266776	-0.09117293493666945
fait	0.06	0.010416666666666666	0.02	0.003472222222222222	0.94	0.9895833333333335	0.0068870523415977955	0.04958333333333333	0.08487975496168691	-0.05919225904786605	0.007513393849875368	-0.0252942689102227	-0.021596951574501366	-0.3539583328389333	-0.03562257577383665	-0.3539583321467733	-0.09507090490977788	-0.3539583333266776	-0.09117293493666945
épars	0.06	0.010416666666666666	0.02	0.003472222222222222	0.9400000000000001	0.9895833333333337	0.0068870523415977955	0.04958333333333333	0.08487975496168691	-0.05919225904786605	0.007513393849875368	-0.02529426891022274	-0.021596951574501366	-0.3539583328389333	-0.03562257577383665	-0.3539583321467733	-0.09507090490977788	-0.3539583333266776	-0.09117293493666945
adorateur	0.06	0.010416666666666666	0.02	0.003472222222222222	0.9400000000000001	0.9895833333333336	0.0068870523415977955	0.04958333333333333	0.08487975496168691	-0.05919225904786605	0.007513393849875368	-0.0252942689102227	-0.021596951574501366	-0.3539583328389333	-0.03562257577383665	-0.3539583321467733	-0.09507090490977788	-0.3539583333266776	-0.09117293493666945
certain	0.32	0.2708333333333333	0.10666666666666665	0.11284722222222222	0.68	0.7291666666666666	0.11157024793388429	0.04916666666666669	0.07245895730373828	-0.06647400765339206	-0.012171787068219149	-0.02514938724197349	-0.023329292318612263	-0.35395833323191794	-0.12891602868139196	-0.3539583331386158	-0.16320293307929634	-0.353958333326799	-0.09318221908307822
elle	0.32	0.2708333333333333	0.18	0.11979166666666666	0.6799999999999999	0.7291666666666667	0.1322314049586777	0.04916666666666669	0.07245895730373828	-0.04518547044579921	0.04034174857897766	-0.025149387241973565	-0.023329292318612388	-0.35395833323191794	-0.12891602868139196	-0.3539583330237959	-0.059939434701473615	-0.353958333326799	-0.09318221908307822
lorsqu	0.08	0.03125	0.026666666666666665	0.015625	0.9200000000000002	0.96875	0.01790633608815427	0.04875	0.08268361626868709	-0.060951458252259186	0.002568137386594333	-0.025004505573724353	-0.02150700356910489	-0.3539583331136	-0.05852817169828173	-0.35395833298176	-0.11848190043800111	-0.35395833332667914	-0.09112433816431853
empressé	0.1	0.052083333333333336	0.04	0.017361111111111112	0.9000000000000001	0.9479166666666667	0.02203856749311295	0.04791666666666667	0.08056379533348881	-0.057232644744238254	0.0126294485073521	-0.02471474223722616	-0.021415241049317354	-0.3539583331685333	-0.07511137571749066	-0.3539583328587093	-0.08364377134622542	-0.3539583333266807	-0.09107402174975188
inexorable	0.14	0.09375	0.04666666666666667	0.034722222222222224	0.8599999999999999	0.90625	0.03719008264462809	0.04625000000000001	0.07653772053284646	-0.060661969775586896	0.0031817421264622742	-0.024135215564229776	-0.021226048314787756	-0.3539583332051555	-0.09747479567391715	-0.35395833305646934	-0.12123126777691773	-0.3539583333266841	-0.09096796956226016
hardi	0.16	0.11458333333333333	0.060000000000000005	0.041666666666666664	0.8399999999999999	0.8854166666666665	0.04545454545454545	0.045416666666666675	0.07462440944855342	-0.05861328209452147	0.00856182380859457	-0.023845452227731507	-0.021128500195236544	-0.35395833321347875	-0.10535529707055091	-0.35395833303669333	-0.10687598126553188	-0.3539583333266859	-0.09091209605769224
incertain	0.3	0.2552083333333333	0.12666666666666665	0.10416666666666664	0.7	0.7447916666666665	0.10881542699724518	0.044791666666666674	0.06845772037640427	-0.05727718143295707	0.011106132057004305	-0.023628129725357806	-0.021899665611860124	-0.35395833323243536	-0.13036366172851105	-0.3539583330828373	-0.11478387989197425	-0.3539583333267479	-0.09184206384822835
suffit	0.06	0.015625	0.02	0.005208333333333333	0.9400000000000001	0.9843749999999998	0.008264462809917356	0.044375	0.0779985936588849	-0.05974896765685122	0.005964188719636516	-0.023483248057108632	-0.020259403615766162	-0.3539583330037333	-0.054137984639314574	-0.3539583325422933	-0.10201529096844325	-0.3539583333266424	-0.08999332673853688
bientôt	0.06	0.015625	0.02	0.006944444444444444	0.94	0.984375	0.009641873278236915	0.044375	0.0779985936588849	-0.06030567626583638	0.0044174152418333095	-0.023483248057108747	-0.02025940361576633	-0.3539583330037333	-0.054137984639314574	-0.35395833274005334	-0.10873438588628664	-0.3539583333266424	-0.089993326738537
ténébreux	0.06	0.015625	0.02	0.005208333333333333	0.94	0.984375	0.008264462809917356	0.044375	0.0779985936588849	-0.05974896765685122	0.005964188719636516	-0.023483248057108747	-0.02025940361576633	-0.3539583330037333	-0.054137984639314574	-0.3539583325422933	-0.10201529096844325	-0.3539583333266424	-0.089993326738537
prodigue	0.06	0.015625	0.02	0.005208333333333333	0.94	0.9843749999999999	0.008264462809917356	0.044375	0.0779985936588849	-0.05974896765685122	0.005964188719636516	-0.02348324805710871	-0.02025940361576633	-0.3539583330037333	-0.054137984639314574	-0.3539583325422933	-0.10201529096844325	-0.3539583333266424	-0.089993326738537
étouffé	0.06	0.015625	0.02	0.005208333333333333	0.9400000000000002	0.9843749999999998	0.008264462809917356	0.044375	0.0779985936588849	-0.05974896765685122	0.005964188719636516	-0.023483248057108594	-0.020259403615766162	-0.3539583330037333	-0.054137984639314574	-0.3539583325422933	-0.10201529096844325	-0.3539583333266424	-0.08999332673853688
terrible	0.2	0.15625	0.1	0.06944444444444445	0.8	0.84375	0.07575757575757576	0.04375000000000001	0.07098129072826181	-0.05469405348726589	0.0182802570974563	-0.023265925554735046	-0.020927186902447128	-0.35395833322346665	-0.11720280087968787	-0.35395833303669333	-0.0897775367671999	-0.35395833332668986	-0.09079428556707658
irrésolu	0.08	0.036458333333333336	0.026666666666666665	0.012152777777777776	0.9200000000000002	0.9635416666666666	0.015151515151515152	0.043541666666666666	0.07592888924660496	-0.059838041034288844	0.005639988940072465	-0.02319348472061044	-0.020155968850922155	-0.3539583331449905	-0.07325197139688228	-0.35395833288131046	-0.1062101123880635	-0.35395833332664317	-0.08992945188208423
parjure	0.08	0.036458333333333336	0.026666666666666665	0.015625	0.9200000000000002	0.9635416666666667	0.01790633608815427	0.043541666666666666	0.07592888924660496	-0.060951458252259186	0.002568137386594333	-0.023193484720610478	-0.020155968850922155	-0.3539583331449905	-0.07325197139688228	-0.35395833298176	-0.11848190043800111	-0.35395833332664317	-0.08992945188208423
perdu	0.08	0.036458333333333336	0.026666666666666665	0.012152777777777776	0.9200000000000002	0.9635416666666669	0.01515151515151515	0.043541666666666666	0.07592888924660496	-0.059838041034288844	0.005639988940072465	-0.023193484720610516	-0.020155968850922322	-0.3539583331449905	-0.07325197139688228	-0.35395833288131046	-0.1062101123880635	-0.35395833332664317	-0.08992945188208434
menaçant	0.08	0.036458333333333336	0.033333333333333326	0.012152777777777776	0.9200000000000002	0.963541666666667	0.01652892561983471	0.043541666666666666	0.07592888924660496	-0.0577002799757858	0.011453865274831863	-0.023193484720610558	-0.020155968850922322	-0.3539583331449905	-0.07325197139688228	-0.35395833276830474	-0.08490213809761099	-0.35395833332664317	-0.08992945188208434
avare	0.08	0.036458333333333336	0.026666666666666665	0.012152777777777776	0.9200000000000002	0.9635416666666667	0.01515151515151515	0.043541666666666666	0.07592888924660496	-0.059838041034288844	0.005639988940072465	-0.023193484720610478	-0.020155968850922155	-0.3539583331449905	-0.07325197139688228	-0.35395833288131046	-0.1062101123880635	-0.35395833332664317	-0.08992945188208423
précieux	0.26	0.21875	0.09999999999999999	0.08506944444444443	0.74	0.78125	0.0881542699724518	0.04125000000000001	0.06593336772773145	-0.0597044309681324	0.0052008103763886895	-0.022396635545240393	-0.02060865111209178	-0.35395833323131426	-0.1290378283626401	-0.3539583330911782	-0.12473111682761284	-0.35395833332669646	-0.09060119760583418
vigilant	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.32575401325737585	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.3186947278912993	0.3256930463588763
différé	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.32575401325737585	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.3186947278912993	0.3256930463588763
dépendant	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.3257540132573759	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.31869472789129943	0.3256930463588763
humide	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.3257540132573759	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.31869472789129943	0.3256930463588763
effrayant	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.3257540132573759	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.31869472789129943	0.3256930463588763
vendu	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.3257540132573759	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.31869472789129943	0.3256930463588763
inépuisable	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.3257540132573759	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.31869472789129943	0.3256930463588763
monime	0.04	0.0	0.033333333333333326	0.0	0.9600000000000001	0.0	0.0068870523415977955	0.04	0.07316485450285878	-0.05380331971288962	0.022281386322661276	0.3257540132573759	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	0.33270833333333333	-0.03278955721092491	0.31869472789129943	0.3256930463588763
marqué	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.3257540132573759	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.31869472789129943	0.3256930463588763
combien	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.3257540132573759	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.31869472789129943	0.3256930463588763
thébain	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.3257540132573759	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.31869472789129943	0.3256930463588763
peux	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.3257540132573759	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.31869472789129943	0.3256930463588763
empoisonné	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.32575401325737585	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.3186947278912993	0.3256930463588763
excité	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.3257540132573759	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.31869472789129943	0.3256930463588763
orphelin	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.32575401325737585	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.3186947278912993	0.3256930463588763
dans	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.07316485450285878	-0.06021660288839876	0.004735833570441852	0.3257540132573759	0.32752998204553746	-0.010624999957083325	-0.048557460154341925	-0.07929166654306663	-0.10450744711031373	0.31869472789129943	0.3256930463588763
vulgaire	0.06	0.020833333333333332	0.02	0.006944444444444444	0.94	0.9791666666666665	0.009641873278236917	0.03916666666666667	0.07114948259474568	-0.06030567626583638	0.0044174152418333095	-0.021672227203994796	-0.018918509273862984	-0.35395833308613334	-0.07105867776328523	-0.35395833274005334	-0.10873438588628664	-0.3539583333266068	-0.08880817671352337
du	0.06	0.020833333333333332	0.02	0.006944444444444444	0.94	0.9791666666666664	0.009641873278236915	0.03916666666666667	0.07114948259474568	-0.06030567626583638	0.0044174152418333095	-0.021672227203994757	-0.018918509273862984	-0.35395833308613334	-0.07105867776328523	-0.35395833274005334	-0.10873438588628664	-0.3539583333266068	-0.08880817671352337
florissant	0.06	0.020833333333333332	0.02	0.006944444444444444	0.94	0.9791666666666664	0.009641873278236915	0.03916666666666667	0.07114948259474568	-0.06030567626583638	0.0044174152418333095	-0.021672227203994757	-0.018918509273862984	-0.35395833308613334	-0.07105867776328523	-0.35395833274005334	-0.10873438588628664	-0.3539583333266068	-0.08880817671352337
abominable	0.06	0.020833333333333332	0.02	0.008680555555555556	0.9400000000000002	0.9791666666666664	0.011019283746556474	0.03916666666666667	0.07114948259474568	-0.060862384874821554	0.0028730657949209183	-0.021672227203994678	-0.018918509273862984	-0.35395833308613334	-0.07105867776328523	-0.3539583328587093	-0.11523898595757531	-0.3539583333266068	-0.08880817671352337
de	0.06	0.020833333333333332	0.02	0.006944444444444444	0.94	0.9791666666666665	0.009641873278236915	0.03916666666666667	0.07114948259474568	-0.06030567626583638	0.0044174152418333095	-0.021672227203994796	-0.018918509273862984	-0.35395833308613334	-0.07105867776328523	-0.35395833274005334	-0.10873438588628664	-0.3539583333266068	-0.08880817671352337
au	0.06	0.020833333333333332	0.02	0.006944444444444444	0.94	0.9791666666666664	0.009641873278236915	0.03916666666666667	0.07114948259474568	-0.06030567626583638	0.0044174152418333095	-0.021672227203994757	-0.018918509273862984	-0.35395833308613334	-0.07105867776328523	-0.35395833274005334	-0.10873438588628664	-0.3539583333266068	-0.08880817671352337
mort	0.06	0.020833333333333332	0.026666666666666665	0.006944444444444444	0.94	0.9791666666666665	0.011019283746556474	0.03916666666666667	0.07114948259474568	-0.05816791520733334	0.010265795495658859	-0.021672227203994796	-0.018918509273862984	-0.35395833308613334	-0.07105867776328523	-0.3539583325422933	-0.08630967705295256	-0.3539583333266068	-0.08880817671352337
désespéré	0.08	0.041666666666666664	0.026666666666666665	0.013888888888888888	0.9200000000000002	0.9583333333333335	0.01652892561983471	0.03833333333333334	0.0692050481441095	-0.060394749643274015	0.004102866213209811	-0.021382463867496603	-0.018801519838692497	-0.3539583331685333	-0.08689447129936473	-0.3539583329378133	-0.11243945546228801	-0.3539583333266068	-0.08872889179165533
céleste	0.08	0.041666666666666664	0.04	0.015625	0.9200000000000002	0.9583333333333335	0.02066115702479339	0.03833333333333334	0.0692050481441095	-0.05667593613525308	0.014161790878602042	-0.021382463867496603	-0.018801519838692497	-0.3539583331685333	-0.08689447129936473	-0.35395833280597333	-0.0772014870011622	-0.3539583333266068	-0.08872889179165533
immobile	0.08	0.041666666666666664	0.026666666666666665	0.013888888888888888	0.9200000000000002	0.9583333333333335	0.01652892561983471	0.03833333333333334	0.0692050481441095	-0.060394749643274015	0.004102866213209811	-0.021382463867496603	-0.018801519838692497	-0.3539583331685333	-0.08689447129936473	-0.3539583329378133	-0.11243945546228801	-0.3539583333266068	-0.08872889179165533
ardent	0.34	0.3020833333333333	0.12666666666666668	0.12152777777777779	0.66	0.6979166666666667	0.12258953168044076	0.03791666666666671	0.05988005767832839	-0.06284426752280875	-0.0030001663610432295	-0.021237582199247505	-0.02014982000204743	-0.35395833323672643	-0.13892497846242724	-0.35395833311862246	-0.14498429086064546	-0.3539583333267072	-0.09030935614996971
implacable	0.12	0.08333333333333333	0.04	0.03125	0.88	0.9166666666666666	0.03305785123966942	0.03666666666666667	0.06551451364310748	-0.061686313616119606	0.0004557398891461336	-0.020802937194500142	-0.01856037014333234	-0.3539583332097333	-0.10766530510075584	-0.3539583330696533	-0.12905237580523526	-0.3539583333266068	-0.08856295529066427
errant	0.12	0.08333333333333333	0.04	0.027777777777777776	0.88	0.9166666666666665	0.0303030303030303	0.03666666666666667	0.06551451364310748	-0.060572896398149265	0.0034850972713511372	-0.020802937194500104	-0.01856037014333234	-0.3539583332097333	-0.10766530510075584	-0.35395833303669333	-0.1186246776256571	-0.3539583333266068	-0.08856295529066427
quels	0.14	0.10416666666666667	0.04666666666666666	0.03819444444444444	0.8599999999999999	0.8958333333333333	0.03994490358126722	0.03583333333333334	0.0637617801593083	-0.06177538699355723	0.00017089597010413148	-0.02051317385800195	-0.01843606185357273	-0.3539583332179733	-0.11482760708352635	-0.35395833308163877	-0.1310437212699912	-0.3539583333266068	-0.08847612400326155
soudain	0.16	0.125	0.07333333333333333	0.048611111111111105	0.84	0.8749999999999999	0.05371900826446281	0.035	0.062066677392855915	-0.05656459441345605	0.01384816330828054	-0.020223410521503678	-0.018309160769670332	-0.35395833322346665	-0.12063846373866072	-0.35395833302256763	-0.09403240689305681	-0.3539583333266068	-0.08838659071768562
réservé	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.06621868435005118	-0.06077331149738393	0.003181742126462425	-0.020150969687379113	-0.017702297225454966	-0.35395833267413335	-0.06838972964028572	-0.35395833175125335	-0.11154638347674373	-0.35395833332657156	-0.08770958167012144
assis	0.04	0.005208333333333333	0.02	0.001736111111111111	0.96	0.9947916666666665	0.005509641873278237	0.034791666666666665	0.06621868435005118	-0.058635550438880885	0.009065038290096906	-0.020150969687379113	-0.017702297225454966	-0.35395833267413335	-0.06838972964028572	-0.35395833096021334	-0.08788969446933176	-0.35395833332657156	-0.08770958167012144
respectueux	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.06621868435005118	-0.06077331149738393	0.003181742126462425	-0.020150969687379033	-0.017702297225454966	-0.35395833267413335	-0.06838972964028572	-0.35395833175125335	-0.11154638347674373	-0.35395833332657156	-0.08770958167012144
fragile	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.06621868435005118	-0.06077331149738393	0.003181742126462425	-0.020150969687379	-0.017702297225454966	-0.35395833267413335	-0.06838972964028572	-0.35395833175125335	-0.11154638347674373	-0.35395833332657156	-0.08770958167012144
déterminé	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.06621868435005118	-0.06077331149738393	0.003181742126462425	-0.020150969687379075	-0.017702297225454966	-0.35395833267413335	-0.06838972964028572	-0.35395833175125335	-0.11154638347674373	-0.35395833332657156	-0.08770958167012144
intestin	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.06621868435005118	-0.06077331149738393	0.003181742126462425	-0.020150969687379	-0.017702297225454966	-0.35395833267413335	-0.06838972964028572	-0.35395833175125335	-0.11154638347674373	-0.35395833332657156	-0.08770958167012144
enchanteur	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.06621868435005118	-0.06077331149738393	0.003181742126462425	-0.020150969687379075	-0.017702297225454966	-0.35395833267413335	-0.06838972964028572	-0.35395833175125335	-0.11154638347674373	-0.35395833332657156	-0.08770958167012144
suppliant	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.06621868435005118	-0.06077331149738393	0.003181742126462425	-0.020150969687379	-0.017702297225454966	-0.35395833267413335	-0.06838972964028572	-0.35395833175125335	-0.11154638347674373	-0.35395833332657156	-0.08770958167012144
périlleux	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.06621868435005118	-0.06077331149738393	0.003181742126462425	-0.020150969687379113	-0.017702297225454966	-0.35395833267413335	-0.06838972964028572	-0.35395833175125335	-0.11154638347674373	-0.35395833332657156	-0.08770958167012144
stérile	0.06	0.026041666666666668	0.02	0.008680555555555556	0.94	0.9739583333333335	0.011019283746556474	0.033958333333333326	0.06433212459345364	-0.060862384874821554	0.0028730657949209183	-0.019861206350880997	-0.01757425176229331	-0.35395833313557334	-0.08658233760287681	-0.3539583328587093	-0.11523898595757531	-0.35395833332657084	-0.08761744401170268
méchant	0.06	0.026041666666666668	0.02	0.008680555555555556	0.9400000000000001	0.9739583333333335	0.011019283746556474	0.033958333333333326	0.06433212459345364	-0.060862384874821554	0.0028730657949209183	-0.01986120635088096	-0.01757425176229331	-0.35395833313557334	-0.08658233760287681	-0.3539583328587093	-0.11523898595757531	-0.35395833332657084	-0.08761744401170268
idolâtre	0.06	0.026041666666666668	0.02	0.008680555555555556	0.94	0.9739583333333334	0.011019283746556474	0.033958333333333326	0.06433212459345364	-0.060862384874821554	0.0028730657949209183	-0.01986120635088096	-0.01757425176229331	-0.35395833313557334	-0.08658233760287681	-0.3539583328587093	-0.11523898595757531	-0.35395833332657084	-0.08761744401170268
satisfait	0.06	0.026041666666666668	0.02	0.008680555555555556	0.94	0.9739583333333335	0.011019283746556474	0.033958333333333326	0.06433212459345364	-0.060862384874821554	0.0028730657949209183	-0.019861206350880997	-0.01757425176229331	-0.35395833313557334	-0.08658233760287681	-0.3539583328587093	-0.11523898595757531	-0.35395833332657084	-0.08761744401170268
invisible	0.06	0.026041666666666668	0.02	0.008680555555555556	0.94	0.9739583333333333	0.011019283746556474	0.033958333333333326	0.06433212459345364	-0.060862384874821554	0.0028730657949209183	-0.01986120635088092	-0.01757425176229331	-0.35395833313557334	-0.08658233760287681	-0.3539583328587093	-0.11523898595757531	-0.35395833332657084	-0.08761744401170268
souverain	0.32	0.2864583333333333	0.14666666666666667	0.12152777777777776	0.6799999999999999	0.7135416666666665	0.12672176308539945	0.03354166666666669	0.05579272502706666	-0.05643098434729961	0.012937364527077964	-0.019716324682631785	-0.01873142149285048	-0.3539583332374497	-0.1406964687330624	-0.35395833308472074	-0.1139552334418471	-0.3539583333266559	-0.08897696155242196
folle	0.08	0.046875	0.033333333333333326	0.015625	0.9200000000000002	0.9531250000000002	0.01928374655647383	0.033125	0.06251181179524508	-0.058813697193756134	0.00838201372135373	-0.01957144301438273	-0.017443639231683343	-0.35395833318684444	-0.09957069455161921	-0.35395833289386663	-0.09778098687913289	-0.35395833332657	-0.08752261563411257
cher	0.58	0.546875	0.3333333333333333	0.2916666666666667	0.42	0.45312500000000006	0.30027548209366395	0.03312499999999996	0.049925281436861306	-0.051131118389760824	0.02193421380528195	-0.01957144301438273	-0.020280548751740284	-0.3539583332423009	-0.15085115937695076	-0.35395833309790475	-0.11877051495146757	-0.35395833332683874	-0.09084547367226037
feint	0.1	0.06770833333333333	0.033333333333333326	0.024305555555555552	0.9000000000000001	0.9322916666666667	0.026170798898071623	0.03229166666666668	0.06075431542528307	-0.06159724023868198	0.000744018730274772	-0.01928167967788446	-0.01731038165075014	-0.3539583332065641	-0.10929592007518735	-0.35395833305081903	-0.1268332236366032	-0.35395833332656923	-0.08742500088430272
inutile	0.36	0.328125	0.21333333333333332	0.16145833333333334	0.6399999999999999	0.671875	0.17217630853994492	0.03187499999999999	0.053101270478382034	-0.04785767176892802	0.03257638613058228	-0.0191367980096354	-0.018455352960886837	-0.35395833323916187	-0.1441225605873412	-0.3539583330611475	-0.08642734519365775	-0.35395833332665894	-0.08877784003829636
pourrait	0.04	0.010416666666666666	0.013333333333333332	0.003472222222222222	0.9600000000000001	0.9895833333333337	0.005509641873278237	0.029583333333333336	0.05930517144126172	-0.0613300201063691	0.0016300976862408875	-0.018339948834265353	-0.016368078988756356	-0.3539583330037333	-0.08635244133557984	-0.3539583325422933	-0.11834928700064412	-0.353958333326536	-0.08652855032330464
ne	0.04	0.010416666666666666	0.013333333333333332	0.003472222222222222	0.9600000000000001	0.9895833333333336	0.005509641873278237	0.029583333333333336	0.05930517144126172	-0.0613300201063691	0.0016300976862408875	-0.018339948834265315	-0.016368078988756356	-0.3539583330037333	-0.08635244133557984	-0.3539583325422933	-0.11834928700064412	-0.353958333326536	-0.08652855032330464
trois	0.04	0.010416666666666666	0.013333333333333332	0.003472222222222222	0.9600000000000001	0.9895833333333335	0.005509641873278237	0.029583333333333336	0.05930517144126172	-0.0613300201063691	0.0016300976862408875	-0.018339948834265277	-0.016368078988756356	-0.3539583330037333	-0.08635244133557984	-0.3539583325422933	-0.11834928700064412	-0.353958333326536	-0.08652855032330464
pleurant	0.04	0.010416666666666666	0.013333333333333332	0.003472222222222222	0.9600000000000001	0.9895833333333335	0.005509641873278237	0.029583333333333336	0.05930517144126172	-0.0613300201063691	0.0016300976862408875	-0.018339948834265277	-0.016368078988756356	-0.3539583330037333	-0.08635244133557984	-0.3539583325422933	-0.11834928700064412	-0.353958333326536	-0.08652855032330464
persécuteur	0.04	0.010416666666666666	0.013333333333333332	0.003472222222222222	0.9600000000000001	0.9895833333333335	0.005509641873278237	0.029583333333333336	0.05930517144126172	-0.0613300201063691	0.0016300976862408875	-0.018339948834265277	-0.016368078988756356	-0.3539583330037333	-0.08635244133557984	-0.3539583325422933	-0.11834928700064412	-0.353958333326536	-0.08652855032330464
couvert	0.04	0.010416666666666666	0.013333333333333332	0.003472222222222222	0.96	0.9895833333333336	0.005509641873278237	0.029583333333333336	0.05930517144126172	-0.0613300201063691	0.0016300976862408875	-0.018339948834265353	-0.016368078988756356	-0.3539583330037333	-0.08635244133557984	-0.3539583325422933	-0.11834928700064412	-0.353958333326536	-0.08652855032330464
